Left_Ankledors,Left_Ankleprog,Left_AnkleRot,Left_Hip_AbdAdd,Left_Hip_FlexExt,Left_Hip_IntExt,Left_KneeAbdAdd,Left_KneeFlexExt,Left_KneeIntExt,Right_Ankledors,Right_Ankleprog,Right_AnkleRot,Right_Hip_AbdAdd,Right_Hip_FlexExt,Right_Hip_IntExt,Right_KneeAbdAdd,Right_KneeFlexExt,Right_KneeIntExt
-6.214720796,21.01138488,58.91394487,19.56555636,7.828326858,-2.490898348,-49.22969605,-16.84213628,14.83276403,-28.87334904,88.37844787,85.0853774,-8.160807168,2.253503982,-12.77577281,-2.089255421,43.22269011,-20.59155585
-6.142464037,21.0555478,58.94510024,19.52533325,7.778809327,-2.519840543,-49.13516471,-16.8542149,14.84291331,-29.14156381,88.54316472,85.25932909,-8.181893389,2.475597168,-12.8900407,-2.390693838,43.02365367,-20.44648759
-6.07250955,21.09289229,58.96501646,19.48974528,7.722213402,-2.537858861,-49.03970759,-16.84988329,14.8380778,-29.39658761,88.70576455,85.45497326,-8.201708197,2.686625641,-13.00332839,-2.689785818,42.80657338,-20.29291229
-6.012900923,21.13255257,58.97903659,19.45807558,7.664000935,-2.544397893,-48.94785072,-16.83640668,14.81767651,-29.63749467,88.86151589,85.66934418,-8.224627117,2.89002588,-13.1201667,-2.983989277,42.57251162,-20.12602906
-5.950300584,21.16351216,58.99141519,19.42836344,7.604302029,-2.541338068,-48.8554353,-16.8175284,14.79453989,-29.85844261,88.99586174,85.9135868,-8.250807763,3.084044292,-13.23632368,-3.271231736,42.32128405,-19.94965269
-5.894799244,21.19432265,59.00127593,19.40287374,7.543004991,-2.531943715,-48.76519389,-16.80001095,14.76905726,-30.05520106,89.10035513,86.18765483,-8.278108578,3.273682262,-13.35842593,-3.553786174,42.05029782,-19.76204113
-5.839141216,21.21791814,59.01337924,19.3804931,7.480246716,-2.515962709,-48.67402202,-16.78717134,14.74954282,-30.22604169,89.16681553,86.49769397,-8.306460108,3.459024112,-13.48138606,-3.830583931,41.76100571,-19.56489386
-5.780357302,21.24067827,59.03193078,19.36374412,7.414981482,-2.491957331,-48.58763957,-16.78929528,14.74042341,-30.37541503,89.18892315,86.85421963,-8.335066523,3.639043651,-13.60609677,-4.101421361,41.45366299,-19.35840346
-5.722161876,21.25715256,59.04498756,19.35182042,7.353236829,-2.464052954,-48.50188027,-16.79634951,14.73587974,-30.50612697,89.17478494,87.24847311,-8.362787475,3.81420576,-13.7351032,-4.36982508,41.13013191,-19.14138362
-5.675034792,21.27502222,59.04830037,19.34438688,7.291251243,-2.432899773,-48.41859737,-16.80397773,14.72628666,-30.62396609,89.13150458,87.6710035,-8.390078382,3.983189889,-13.86728976,-4.633535141,40.79247219,-18.91532037
-5.63286759,21.29060881,59.04184559,19.3424048,7.236188233,-2.400169914,-48.33819852,-16.81527847,14.7146867,-30.72565519,89.06823939,88.11368346,-8.416767147,4.143988593,-14.00435701,-4.894694422,40.44358757,-18.67701822
-5.597688336,21.30925043,59.03814702,19.34586898,7.184020886,-2.366144142,-48.25976707,-16.84207798,14.71170742,-30.80943795,88.99785274,88.56497358,-8.44118226,4.293473084,-14.15142983,-5.160313071,40.08744482,-18.42359087
-5.567091546,21.32521919,59.0285799,19.35279271,7.136409202,-2.335613632,-48.18176193,-16.8715616,14.70913522,-30.87662184,88.9249574,89.02832619,-8.462923907,4.431905681,-14.29980561,-5.422743515,39.72688969,-18.16623956
-5.541898093,21.3413605,59.01914402,19.36369635,7.092541888,-2.308539436,-48.10677729,-16.89627239,14.69952926,-30.92664303,88.86459446,89.48813882,-8.479604318,4.559368366,-14.45457099,-5.688158172,39.36524178,-17.90012663
-5.526496136,21.36558283,59.01534817,19.37719288,7.054039115,-2.282706085,-48.03249354,-16.93954372,14.69997338,-30.95189462,88.82024709,89.94424321,-8.491074545,4.676358149,-14.60905473,-5.95350956,38.99806523,-17.62872259
-5.508164664,21.38521445,59.00631008,19.39348311,7.018475461,-2.259405033,-47.95900265,-16.98639677,14.70372791,-30.68643484,88.92196026,90.05371165,-8.4926949,4.784234713,-14.76583109,-6.222131097,38.62373085,-17.35449855
-5.517318675,21.41737811,58.97734572,19.41314742,6.988249577,-2.240947055,-47.88797077,-17.04432802,14.71661887,-30.39629716,89.02111207,90.17603424,-8.484669648,4.8844384,-14.92276278,-6.492222295,38.24069221,-17.08072914
-5.519378011,21.45259986,58.96248806,19.43688757,6.962353147,-2.226469663,-47.82428753,-17.11419734,14.73583871,-30.07666769,89.11785639,90.3047597,-8.462906593,4.979629683,-15.07912537,-6.761314294,37.84979606,-16.80940334
-5.517119385,21.48140739,58.94180568,19.44441766,6.832378983,-2.109143693,-47.7614854,-17.19406378,14.76373857,-29.73060103,89.20860206,90.43430349,-8.445952342,4.913918493,-15.13027041,-7.02025654,37.45352287,-16.54350141
-5.518350775,21.51058851,58.91261574,19.45447298,6.707037924,-1.995094449,-47.70123979,-17.27548795,14.78825625,-29.36088742,89.29472428,90.55531871,-8.418242865,4.846618707,-15.17809085,-7.265504907,37.05441239,-16.28400797
-5.524987006,21.54605754,58.8810816,19.46559943,6.58305799,-1.883712514,-47.64274989,-17.3659151,14.81650455,-28.97017989,89.3784952,90.66275665,-8.380710279,4.780710034,-15.22033671,-7.500047502,36.65279173,-16.03444499
-5.531129577,21.57979483,58.83095766,19.47853789,6.45916773,-1.777875696,-47.58638406,-17.45933908,14.84632651,-28.55692443,89.48747869,90.72092563,-8.334910947,4.716944827,-15.26081306,-7.743324043,36.26803087,-15.79135057
-5.538482487,21.6138151,58.78652731,19.49223011,6.336859945,-1.671118599,-47.5284075,-17.56874736,14.88692837,-28.12213435,89.61773761,90.71270858,-8.282423487,4.656367054,-15.2922435,-7.986272102,35.91313001,-15.56137732
-5.557455217,21.65938631,58.7308454,19.50422761,6.214330708,-1.568617854,-47.47275468,-17.67503914,14.91818922,-27.69498466,89.80135809,90.56121693,-8.225861629,4.601493856,-15.32167869,-8.232857198,35.64859022,-15.38204771
-5.56895661,21.70235726,58.66346684,19.51487219,6.09278693,-1.4691185,-47.41692637,-17.79205472,14.95501463,-27.28817088,90.00952731,90.34718748,-8.165374049,4.55259785,-15.34627569,-8.459877043,35.40272894,-15.26000558
-5.581715791,21.75288434,58.59894615,19.52388148,5.971427996,-1.370644121,-47.36295313,-17.92081552,14.99639479,-26.87471469,90.28027184,90.07167292,-8.104537495,4.510287785,-15.36508023,-8.689261932,35.17248817,-15.16797279
-5.605603302,21.82494717,58.54187792,19.52757131,5.849789003,-1.280161783,-47.30783144,-18.06545411,15.04565729,-26.43273372,90.64745507,89.74740035,-8.046510966,4.476747942,-15.38294612,-8.951721317,34.95468617,-15.07996058
-5.629058749,21.90664835,58.47967885,19.52691327,5.727033663,-1.193928754,-47.25711014,-18.20570511,15.0872641,-25.95951785,91.13497457,89.37466001,-7.993942375,4.453799272,-15.39811811,-9.268076293,34.75129868,-14.9818212
-5.659066392,21.99897091,58.41719439,19.52336757,5.602114481,-1.112557847,-47.20827484,-18.35503463,15.13379942,-25.44958953,91.72969058,88.98800754,-7.94616371,4.440323523,-15.41228981,-9.648902818,34.55162227,-14.84901841
-5.684370573,22.095284,58.34760084,19.5190249,5.477048795,-1.03724678,-47.16254098,-18.51308275,15.18886993,-24.94507236,92.41511,88.58380372,-7.903688976,4.43549919,-15.42326265,-10.08949463,34.35945778,-14.7045354
-5.708611536,22.20044136,58.27195047,19.49676933,5.292855068,-0.977867287,-47.10949916,-18.6110144,15.22725543,-24.45379774,93.17710193,88.17103304,-7.870497368,4.44234982,-15.43248258,-10.58012747,34.16393701,-14.55145336
-5.720785841,22.30547721,58.19203337,19.47904873,5.114338024,-0.928340032,-47.06511254,-18.71665689,15.27002373,-23.92687502,93.99269315,87.81733097,-7.849811569,4.460557167,-15.44859292,-11.10179753,33.91949229,-14.37091661
-5.729872015,22.41760317,58.09450563,19.46446834,4.937118456,-0.881385948,-47.0283069,-18.8217895,15.30505593,-23.35235888,94.84115266,87.49707658,-7.838203202,4.484022246,-15.46062245,-11.63923559,33.65430938,-14.17874149
-5.722682795,22.52548764,57.9895908,19.45287243,4.769688254,-0.844298751,-46.99774964,-18.93693148,15.34953125,-22.70504542,95.67840807,87.28161472,-7.836982683,4.525397656,-15.47457563,-12.17244773,33.35290227,-13.96731433
-5.705777363,22.63381368,57.87740579,19.44229058,4.606704779,-0.810877366,-46.97242986,-19.05706863,15.39854556,-21.99627345,96.49646227,87.18819005,-7.844674588,4.574993205,-15.48667359,-12.68970355,33.01594656,-13.72885324
-5.677462641,22.74169473,57.75251832,19.43243539,4.448615834,-0.782449356,-46.95091412,-19.18339439,15.45423743,-21.19370538,97.41330376,87.11230622,-7.861601978,4.6296563,-15.49594699,-13.17323998,32.64864913,-13.45866432
-5.643264,22.85119509,57.6294159,19.42370399,4.294214445,-0.764989745,-46.93064093,-19.32208005,15.52315015,-20.34695439,98.30486142,87.10422928,-7.886693656,4.692074555,-15.50634765,-13.6071999,32.24766135,-13.16122707
-5.603099466,22.96938637,57.49033672,19.41846089,4.149315468,-0.749855691,-46.91799809,-19.47481885,15.60396498,-19.51479314,99.03888566,87.20878055,-7.918640629,4.761937304,-15.51202196,-13.98047054,31.81211702,-12.83357042
-5.56096703,23.09104079,57.32090348,19.41592637,4.013601162,-0.73933736,-46.908393,-19.63230695,15.69171032,-18.70383293,99.69068943,87.38847029,-7.957436396,4.839017235,-15.51620424,-14.28731216,31.34008157,-12.48248962
-5.492970063,23.19395128,57.16311002,19.41583743,3.885448577,-0.734044484,-46.89979058,-19.79854129,15.78969308,-17.89394472,100.3354801,87.59785813,-8.005247161,4.922134227,-15.51893239,-14.53355561,30.83823947,-12.11239555
-5.418968344,23.29059938,57.00656715,19.41970533,3.768111727,-0.732415223,-46.89444332,-19.97937454,15.89647107,-17.08034458,100.909618,87.84081413,-8.06101063,5.009993651,-15.52273248,-14.7317425,30.31344055,-11.72212101
-5.346534926,23.39542045,56.83266703,19.4260108,3.662493928,-0.730954744,-46.8914445,-20.169736,16.0107642,-16.25650559,101.400026,88.10397699,-8.123944404,5.103387841,-15.52549018,-14.87494312,29.76798004,-11.32731292
-5.271732555,23.50971802,56.64602122,19.43698605,3.565405853,-0.732220644,-46.89606791,-20.37202162,16.13051163,-15.40797293,101.8635121,88.37927346,-8.192744042,5.19716213,-15.52915657,-14.969535,29.20750372,-10.93250484
-5.189210478,23.62253597,56.44999395,19.45093928,3.479899474,-0.734026553,-46.898504,-20.6047067,16.27515651,-14.57484749,102.289972,88.66691616,-8.266516395,5.294035847,-15.53173316,-15.01375129,28.63646325,-10.55599273
-5.101766959,23.72372128,56.25445239,19.4676933,3.405328288,-0.735933946,-46.90028676,-20.85878092,16.43385134,-13.75281848,102.6788763,88.9898942,-8.343156077,5.392175121,-15.53733852,-15.0168953,28.06427181,-10.204738
-4.996100747,23.81836569,56.0229843,19.48650493,3.341021625,-0.73973734,-46.90423921,-21.10814359,16.59210344,-12.97907914,103.0346659,89.35823971,-8.422057543,5.489310419,-15.54314196,-14.98467412,27.48930734,-9.880034791
-4.865857129,23.9060188,55.77143267,19.50649219,3.285416144,-0.741072806,-46.91093587,-21.35579926,16.74620768,-12.28480127,103.3717391,89.78734103,-8.501656667,5.580087603,-15.5477191,-14.91695789,26.91923795,-9.594149582
-4.726513036,23.95467251,55.51938198,19.52564949,3.233464802,-0.74491731,-46.91395024,-21.60455306,16.89792236,-11.68174839,103.6882595,90.25774505,-8.58146663,5.654041074,-15.55659341,-14.82443908,26.35852644,-9.342302622
-4.538205952,23.89620609,55.2758675,19.54530326,3.189400365,-0.749182933,-46.91432467,-21.85088641,17.05440144,-11.18600245,103.9601635,90.75583389,-8.658287085,5.713298809,-15.56897215,-14.71472031,25.8121431,-9.125011742
-4.391109218,23.77970113,54.88612112,19.56293825,3.148107928,-0.754801366,-46.91486144,-22.08793019,17.20139981,-10.79477726,104.1739172,91.29373533,-8.732628942,5.752177397,-15.58958145,-14.60050443,25.28150751,-8.93178364
-4.272611113,23.76305759,54.55480102,19.5787757,3.111088567,-0.759508485,-46.90851719,-22.33009235,17.36069639,-10.47937341,104.3301352,91.84270997,-8.805763409,5.769581978,-15.60878672,-14.49125859,24.76859977,-8.758215914
-4.185775882,23.78412015,54.15763555,19.59230853,3.077892229,-0.759180225,-46.895387,-22.57207772,17.52235179,-10.1933074,104.4477671,92.40237354,-8.877749574,5.767838155,-15.62665894,-14.40292923,24.27527689,-8.586231716
-4.062579169,23.80101681,53.74642787,19.60485567,3.048799599,-0.758498125,-46.87456463,-22.81021671,17.6974941,-9.896514134,104.5495781,92.96035734,-8.94533271,5.754224334,-15.64521617,-14.33446895,23.79987313,-8.413965682
-3.94560127,23.77634162,53.34887107,19.61211199,3.020240142,-0.756689517,-46.841529,-23.04992218,17.88030675,-9.574614149,104.6522948,93.50496496,-9.006444663,5.733456784,-15.66378363,-14.29051451,23.33929248,-8.228401797
-3.828627322,23.70696919,52.9683253,19.61452872,2.992849807,-0.754084024,-46.79501772,-23.29254296,18.0758263,-9.250840197,104.7603776,94.0122892,-9.062137773,5.709725049,-15.67762662,-14.25855699,22.89400827,-8.039345643
-3.701157003,23.60321246,52.59452856,19.61171438,2.964312517,-0.749047309,-46.73234909,-23.53070814,18.28244312,-8.952250659,104.8531635,94.47369788,-9.109916139,5.684421107,-15.6908645,-14.2298965,22.45898711,-7.843749566
-3.560614669,23.47559918,52.22292855,19.6051056,2.936831487,-0.737346878,-46.65888859,-23.7671286,18.48849785,-8.704042969,104.9112839,94.88317708,-9.151479744,5.658012287,-15.69928624,-14.19348159,22.03054778,-7.63722724
-3.425265705,23.33381227,51.83390208,19.59659715,2.834046954,-0.783236322,-46.56885689,-24.00212659,18.69354016,-8.532083867,104.9398915,95.25061793,-9.18139463,5.586161833,-15.75782389,-14.14721859,21.6072001,-7.42480204
-3.217777645,23.21921837,51.36372982,19.58133368,2.739785969,-0.843475291,-46.46709663,-24.23543717,18.89390189,-8.448611925,104.9563988,95.60242383,-9.204367136,5.539002157,-15.83228101,-14.09901045,21.17408138,-7.209100107
-2.997123266,23.08139627,50.86640123,19.56014407,2.646361714,-0.91196721,-46.35036446,-24.47104342,19.10130574,-8.44819521,104.9779336,95.93580142,-9.22632986,5.5128918,-15.91508984,-14.04890768,20.72698211,-6.994463105
-2.771943986,22.82822418,50.39154866,19.53488997,2.564667176,-0.988747513,-46.22140794,-24.70615395,19.30159144,-8.470644407,105.0219763,96.25459151,-9.243764453,5.519006155,-16.00801953,-14.00519793,20.26913335,-6.775736679
-2.52714425,22.48996866,49.89754151,19.50583301,2.496678635,-1.079794424,-46.08159915,-24.94166857,19.50267455,-8.597083407,105.0286905,96.51733401,-9.261237821,5.557460666,-16.1253368,-13.96820051,19.80824421,-6.557787781
-2.30598897,22.15917945,49.34984281,19.47366788,2.44097789,-1.177878219,-45.93972143,-25.17957001,19.70383741,-8.681573436,105.0638164,96.71904219,-9.280954117,5.6216091,-16.23876061,-13.93500509,19.35184434,-6.358364646
-2.107801082,21.84540556,48.76028242,19.44005035,2.406160609,-1.286266853,-45.79274037,-25.4184872,19.90043141,-8.732505688,105.1329313,96.87138827,-9.303501791,5.714623116,-16.35793748,-13.90695173,18.90763076,-6.184331862
-1.919803306,21.55989078,48.14691242,19.40294481,2.38551467,-1.400934313,-45.6436351,-25.66014323,20.09011532,-8.762053089,105.2245652,97.00427888,-9.338508478,5.818737822,-16.47819637,-13.88170428,18.48014368,-6.028565135
-1.726512125,21.25981223,47.47558398,19.36226299,2.387173857,-1.520395026,-45.48889496,-25.90481847,20.28120019,-8.728577122,105.3599446,97.0983019,-9.388715211,5.941602056,-16.58444115,-13.84628888,18.06816452,-5.89509851
-1.535924839,20.95507439,46.73437484,19.31895892,2.409308594,-1.639488226,-45.33377725,-26.15369298,20.46993841,-8.637528768,105.5234285,97.20509654,-9.459925874,6.079501898,-16.67607723,-13.79261266,17.67053093,-5.771853681
-1.367827859,20.65504632,46.01083611,19.27224451,2.446009932,-1.75520029,-45.17776592,-26.40953741,20.65915998,-8.553530117,105.6887791,97.32870524,-9.553572935,6.225349531,-16.74238901,-13.70811511,17.28760207,-5.664821757
-1.227237623,20.40767957,45.34073561,19.22441301,2.498862525,-1.865969229,-45.02569537,-26.67150288,20.84480676,-8.482026846,105.8567689,97.45615122,-9.670107386,6.383803614,-16.78704276,-13.5879088,16.91879673,-5.564963098
-1.061050557,20.17115185,44.67633305,19.16935741,2.560698847,-1.977423005,-44.87821871,-26.94337568,21.03590423,-8.420925123,106.0162119,97.57751179,-9.813640189,6.559351314,-16.82198055,-13.43047063,16.55723112,-5.470025615
-0.884400102,19.89496634,44.0107229,19.10923213,2.636015677,-2.089614017,-44.73846417,-27.2274644,21.23334623,-8.371395259,106.1572305,97.69884818,-9.983228926,6.752615272,-16.8487673,-13.23770626,16.20527829,-5.379495142
-0.712155599,19.57470907,43.35068297,18.9214396,2.988962666,-2.28701971,-44.40504879,-27.85510651,21.56103258,-8.307436359,106.2889997,97.82880491,-10.17334125,6.963764439,-16.87231615,-13.01855909,15.86152884,-5.28963463
-0.533356064,19.24662212,42.68666703,18.72271877,3.359642955,-2.473510261,-44.07524307,-28.4898802,21.87979591,-8.221420117,106.415168,97.97522103,-10.38150314,7.186960681,-16.89443423,-12.77899249,15.52840382,-5.200605036
-0.332224896,18.91425214,42.00644691,18.50867051,3.754363314,-2.642159985,-43.75682527,-29.13931073,22.17990864,-8.1002338,106.5361715,98.17779866,-10.60155942,7.420188209,-16.91585663,-12.53043036,15.20481738,-5.108378099
-0.129980817,18.58719004,41.3259572,18.27892483,4.163892039,-2.780245179,-43.45431285,-29.77425773,22.4350708,-7.97609146,106.6497253,98.40492878,-10.83213899,7.650205317,-16.93357878,-12.27949676,14.89955687,-5.013747823
0.066401355,18.27744243,40.64949622,18.03795588,4.578737929,-2.89866434,-43.16417823,-30.39974316,22.65096945,-7.864096762,106.7498658,98.6603508,-11.06270643,7.872266401,-16.94757009,-12.0363014,14.61226139,-4.917689394
0.258583516,17.9769758,39.97229171,17.78637363,4.988560344,-2.978445575,-42.89820826,-30.9904966,22.80675786,-7.748062451,106.8484607,98.91885132,-11.28671764,8.080129676,-16.95932864,-11.80886136,14.33964125,-4.810281379
0.449692847,17.69072053,39.28345103,17.52672537,5.385620846,-3.040103596,-42.65597896,-31.55828686,22.93002713,-7.630410741,106.9390021,99.17789735,-11.49637996,8.258428879,-16.9617755,-11.60171939,14.09354414,-4.701629979
0.634650645,17.44447711,38.55270552,17.26069192,5.738485504,-3.086329553,-42.44820169,-32.07974731,23.01882523,-7.498424114,107.0226576,99.43274556,-11.68330124,8.397561952,-16.96231028,-11.42150741,13.87437343,-4.584680918
0.806424075,17.21209874,37.74818222,16.98533387,6.068598217,-3.129642724,-42.26057173,-32.58734499,23.09512535,-7.355911102,107.0940354,99.68245696,-11.84291101,8.488772089,-16.95472723,-11.26812592,13.69185909,-4.473326285
0.979929247,16.99117483,36.91721746,16.69873679,6.367041445,-3.174118651,-42.09097513,-33.07810091,23.16132613,-7.213415539,107.1464916,99.92606128,-11.97538918,8.531164908,-16.94809044,-11.13944505,13.53977644,-4.369425706
1.157857359,16.78827435,36.08370091,16.40128486,6.63879471,-3.22336911,-41.93697075,-33.55894795,23.22164935,-7.071522039,107.1770403,100.1685009,-12.08136534,8.532182406,-16.94858381,-11.03087304,13.4129325,-4.276305398
1.356213295,16.59587629,35.26391817,16.09152678,6.895360333,-3.277690791,-41.79570693,-34.04070466,23.27898328,-6.927190297,107.1921714,100.4035725,-12.16003104,8.491171901,-16.95193947,-10.94482415,13.31313926,-4.199180974
1.577445345,16.40817308,34.4703276,15.77019504,7.129971838,-3.343637632,-41.66361208,-34.523847,23.33907573,-6.765138616,107.2098129,100.5996297,-12.214784,8.412137069,-16.96811388,-10.88101551,13.23458128,-4.137520927
1.847372118,16.21471249,33.73552872,15.43721557,7.353527207,-3.417087361,-41.54424979,-35.01310147,23.40025593,-6.601410412,107.2307893,100.7512519,-12.24132147,8.288637084,-16.99286032,-10.84981438,13.18808552,-4.095160247
2.172622494,16.01880045,33.05374159,15.0906464,7.563445894,-3.499650911,-41.44718761,-35.52105759,23.46895798,-6.453239669,107.2580801,100.8507672,-12.23657506,8.128143766,-17.032474,-10.86230515,13.16293775,-4.061567303
2.531913307,15.78970901,32.42264696,14.6769605,7.667168241,-3.509709026,-41.36484675,-36.04536561,23.53688252,-6.322462093,107.2867773,100.9422487,-12.25211841,7.789409012,-17.00664031,-10.92708984,13.16607124,-4.038396289
2.893149334,15.54014803,31.80591414,14.25213498,7.772097267,-3.519325727,-41.28287206,-36.57676889,23.60002086,-6.208605843,107.3220904,101.0218233,-12.23044244,7.427465164,-16.9948388,-11.04937149,13.18474119,-4.009714839
3.239576378,15.26128322,31.18773443,13.81487272,7.880559789,-3.520989629,-41.19621001,-37.10552054,23.65189349,-6.092539853,107.3672913,101.1070188,-12.17239996,7.059566509,-16.99404085,-11.22632139,13.20167907,-3.977999374
3.555624528,14.97774811,30.62561376,13.36644479,7.997225921,-3.510346164,-41.10583061,-37.62834801,23.69303947,-5.982342437,107.4246131,101.1829139,-12.08091823,6.692712682,-17.00954614,-11.45818743,13.20992058,-3.928874024
3.854582546,14.71566075,30.13012639,12.91143684,8.117800369,-3.491173341,-41.01400192,-38.14294632,23.7270444,-5.867329414,107.4961986,101.2766448,-11.95817867,6.337921089,-17.03624876,-11.73402539,13.20117848,-3.872996421
4.150243428,14.48172113,29.67832044,12.45348932,8.246936175,-3.462367808,-40.92771817,-38.65718921,23.7541243,-5.746187101,107.5758568,101.3709383,-11.80736659,5.999623627,-17.08057548,-12.04912067,13.17221453,-3.79950196
4.44057447,14.2391563,29.30720071,11.9951462,8.38386879,-3.423107908,-40.84697082,-39.1682446,23.77613563,-5.614379146,107.6557271,101.5043285,-11.6287161,5.683190066,-17.12440292,-12.39609442,13.12226008,-3.725433761
4.698627276,13.98781973,29.03910188,11.54029257,8.526850634,-3.373180012,-40.77415592,-39.67835505,23.79125616,-5.479517175,107.74486,101.6308854,-11.42629428,5.383267964,-17.17259129,-12.77256357,13.05325543,-3.64321261
4.927285686,13.73734379,28.83484215,11.09383557,8.67416973,-3.316836156,-40.70873111,-40.18520226,23.8035386,-5.345027506,107.8399844,101.7568314,-11.20228275,5.09695731,-17.21899583,-13.17190127,12.97364833,-3.56293304
5.129830773,13.48989832,28.66705898,10.65833013,8.825317689,-3.252679434,-40.65202752,-40.68953132,23.81578678,-5.211338336,107.9397397,101.8804762,-10.9632354,4.816358935,-17.25214577,-13.58932951,12.89330381,-3.492408744
5.307431138,13.26037345,28.51365491,10.24167515,8.98202807,-3.177980588,-40.61299487,-41.19069437,23.82876548,-5.081575602,108.0431543,101.9899879,-10.71537015,4.538641717,-17.27761537,-14.01974939,12.81557594,-3.426578015
5.461345502,13.05028888,28.37237318,9.850456354,9.141173665,-3.096650372,-40.59473295,-41.68988254,23.84770956,-4.961124604,108.1523903,102.0836828,-10.46765991,4.262484521,-17.29087425,-14.45351921,12.7463915,-3.368649426
5.589086315,12.85837511,28.24539073,9.490359978,9.30546968,-3.006451481,-40.60091636,-42.18961408,23.87166123,-4.846082583,108.2653101,102.1705188,-10.23271519,3.993437203,-17.30077742,-14.8796067,12.68224118,-3.307301615
5.688843902,12.67211934,28.13536487,9.165360658,9.47458391,-2.908569288,-40.63227127,-42.69136144,23.90622385,-4.74245846,108.3810924,102.2406461,-10.01883672,3.736345977,-17.30797266,-15.28873233,12.62141552,-3.23975677
5.763742023,12.48284741,28.05283046,8.880861752,9.647100849,-2.802133447,-40.69254108,-43.19931496,23.95570487,-4.641685976,108.5018307,102.2997066,-9.836866814,3.493248659,-17.31328811,-15.67022802,12.56295779,-3.158163115
5.816439475,12.29031207,27.99773002,8.640945327,9.826208758,-2.690799671,-40.78509599,-43.71835188,24.02729189,-4.534918457,108.6243504,102.3637916,-9.691237114,3.26856442,-17.31838161,-16.01692299,12.50580762,-3.061466806
5.842790677,12.10143058,27.96961884,8.444638944,10.01612969,-2.57669816,-40.89930268,-44.25125507,24.11942159,-4.423140054,108.7495787,102.4331985,-9.584633856,3.060828992,-17.3243805,-16.32292694,12.45145066,-2.950680937
5.845510001,11.91938454,27.9572422,8.289211809,10.2177252,-2.457430648,-41.02710877,-44.78459621,24.21281754,-4.292660927,108.8711844,102.5147131,-9.514333006,2.867846092,-17.33201394,-16.58836447,12.40060416,-2.82289419
5.826978675,11.73981538,27.96664328,8.171344827,10.43578483,-2.33814641,-41.15536593,-45.33483134,24.32365836,-4.15265006,108.9855496,102.6130291,-9.477730607,2.683220264,-17.33771838,-16.81666776,12.35885176,-2.686956294
5.802527669,11.56175283,28.01079049,8.089132289,10.67129336,-2.216531991,-41.28303374,-45.92080733,24.47313029,-4.021716191,109.0972367,102.7016068,-9.471112934,2.504379605,-17.34011579,-17.01091654,12.32689995,-2.547226332
5.796185692,11.37357195,28.14334427,8.037690626,10.92823842,-2.097926389,-41.3827628,-46.61051472,24.72607269,-3.883190116,109.1995769,102.8233548,-9.489924793,2.333039588,-17.34000441,-17.17618801,12.30463414,-2.407180844
5.811670354,11.18553254,28.33427319,7.993783964,11.23111834,-1.937561923,-41.48940748,-47.37843252,25.05664672,-3.747574056,109.2956726,102.9510006,-9.544901612,2.178329136,-17.29169818,-17.31616017,12.290088,-2.267104796
5.846211968,10.98020182,28.57784448,7.96944903,11.54269315,-1.779786535,-41.5969609,-48.21473258,25.47194592,-3.619785056,109.3918123,103.0671685,-9.624988568,2.020472523,-17.23734592,-17.42977745,12.28035366,-2.131807531
5.899952525,10.78401564,28.86208241,7.96326351,11.86727239,-1.625901929,-41.7202434,-49.10952764,25.9419483,-3.502983561,109.4910167,103.1596382,-9.726759481,1.864333487,-17.18046123,-17.52187588,12.27299598,-1.997500433
5.969095867,10.58278434,29.17937169,7.971992592,12.20363636,-1.475503091,-41.85239808,-50.04349962,26.45853553,-3.397949363,109.5900444,103.2415028,-9.848662623,1.713134908,-17.12093412,-17.59287675,12.26482989,-1.866780496
6.039298645,10.38773444,29.51286814,7.992868099,12.55094188,-1.33047696,-41.99121952,-50.98925471,26.98708713,-3.303233232,109.6877401,103.3181679,-9.986491752,1.561126941,-17.04872572,-17.64530864,12.26175075,-1.751377867
6.10662102,10.2035547,29.86910513,8.0214089,12.91077619,-1.189122237,-42.12715465,-51.94402482,27.5211654,-3.213632077,109.7849984,103.3891151,-10.14148141,1.411731099,-16.98147986,-17.68516028,12.25634364,-1.628841862
6.16302235,10.01988279,30.24611923,8.056754983,13.28562859,-1.054908022,-42.24650301,-52.90994256,28.05405182,-3.132107713,109.8821925,103.4568487,-10.30690154,1.260206824,-16.90895527,-17.7154414,12.25480186,-1.514278193
6.190964917,9.820345819,30.64321144,8.096852053,13.67314807,-0.925960455,-42.33962498,-53.87528927,28.57880655,-3.051711962,109.9799724,103.5283918,-10.48153228,1.108824178,-16.83232659,-17.73663585,12.25738677,-1.405666526
6.187626332,9.609879907,31.06517576,8.136509741,14.06674753,-0.798410367,-42.40817162,-54.82836843,29.08372643,-2.974665708,110.0779192,103.5996558,-10.66294564,0.954465623,-16.74616497,-17.75133508,12.2622879,-1.308218081
6.163883398,9.404724819,31.50744726,8.173496025,14.46750423,-0.675983952,-42.45483514,-55.76667895,29.57104991,-2.903822344,110.1795355,103.6686786,-10.85023991,0.80073062,-16.655446,-17.76307989,12.27030493,-1.217568792
6.137807818,9.197757686,31.94686514,8.208527542,14.86748185,-0.552905977,-42.4969988,-56.67819146,30.02816072,-2.831178397,110.2845091,103.7431242,-11.03870968,0.645531668,-16.5533811,-17.77021139,12.27969436,-1.13864723
